ibnr;ld;dst;kz;name;length;namel;dstabk;gonr;goabk;gdenr;gemeinde;kt;bp;vp;vg;vd;ycoord;xcoord;height;karte1;karte2
8503681;85;3681;4;Zürich Wollishofen (See);24;;;194;ZSG;261;Zürich;ZH;*;*;;;682'975;244'434;406;▲;▲
8591080;85;91080;2;Zürich Wollishofen, Bhf (Bus);29;Zürich Wollishofen, Bahnhof (Bus);;849;VBZ;261;Zürich;ZH;*;*;;;682'794;244'659;409;▲;▲
8591081;85;91081;0;Zürich Wollishofen, Bhf (Tram);30;Zürich Wollishofen, Bahnhof (Tram);;849;VBZ;261;Zürich;ZH;*;*;;;682'687;244'596;411;▲;▲
8503005;85;3005;6;Zürich Zollfreilager;20;;ZZFL;11;SBB;261;Zürich;ZH;*;;;;0;0;000;▲;▲
8591033;85;91033;1;Zürich, Aargauerstrasse;23;;;849;VBZ;261;Zürich;ZH;*;*;;;680'231;249'574;402;▲;▲
8519495;85;19495;1;Zürich, Albisgüetli (Wds);25;;;849;VBZ;261;Zürich;ZH;*;;;;680'801;245'179;499;▲;▲
8591034;85;91034;9;Zürich, Albisgütli;18;;;849;VBZ;261;Zürich;ZH;*;*;;;680'775;245'121;502;▲;▲
8591035;85;91035;6;Zürich, Albisrank;17;;;849;VBZ;261;Zürich;ZH;*;*;;;679'748;248'201;410;▲;▲
8591036;85;91036;4;Zürich, Albisrieden;19;;;849;VBZ;261;Zürich;ZH;*;*;;;679'010;247'587;433;▲;▲
8591037;85;91037;2;Zürich, Albisriederdörfli;25;;;849;VBZ;261;Zürich;ZH;*;*;;;679'041;247'691;429;▲;▲
8591038;85;91038;0;Zürich, Albisriederplatz;24;;;849;VBZ;261;Zürich;ZH;*;*;;;680'938;248'039;411;▲;▲
8591039;85;91039;8;Zürich, Alte Trotte;19;;;849;VBZ;261;Zürich;ZH;*;*;;;680'671;250'209;453;▲;▲
8591040;85;91040;6;Zürich, Altenhofstrasse;23;;;849;VBZ;261;Zürich;ZH;*;*;;;684'827;245'546;427;▲;▲
8591236;85;91236;0;Zürich, Altes Krematorium;25;;;849;VBZ;261;Zürich;ZH;*;*;;;680'748;247'991;412;▲;▲
8591041;85;91041;4;Zürich, Althoos;15;;;849;VBZ;261;Zürich;ZH;*;*;;;681'920;251'665;474;▲;▲
8587652;85;87652;4;Zürich, Altried;15;;;849;VBZ;261;Zürich;ZH;*;*;;;686'980;251'173;427;▲;▲
8591043;85;91043;0;Zürich, Am Börtli;17;;;849;VBZ;261;Zürich;ZH;*;*;;;680'660;250'416;480;▲;▲
8591044;85;91044;8;Zürich, Am Suteracher;21;;;849;VBZ;261;Zürich;ZH;*;*;;;677'824;249'445;437;▲;▲
8591045;85;91045;5;Zürich, Appenzellerstrasse;26;;;849;VBZ;261;Zürich;ZH;*;*;;;680'841;250'339;506;▲;▲
8591046;85;91046;3;Zürich, Aspholz;15;;;849;VBZ;261;Zürich;ZH;*;*;;;680'127;253'240;451;▲;▲
8591047;85;91047;1;Zürich, Aubrücke;16;;;849;VBZ;261;Zürich;ZH;*;*;;;685'547;251'736;426;▲;▲
8591048;85;91048;9;Zürich, Ausserdorfstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;683'747;253'226;439;▲;▲
8591049;85;91049;7;Zürich, Auzelg;14;;;849;VBZ;261;Zürich;ZH;*;*;;;685'235;252'378;426;▲;▲
8519479;85;19479;5;Zürich, Auzelg (Vzw);20;;;773;VBG;66;Opfikon;ZH;*;;;;685'196;252'427;425;▲;▲
8519480;85;19480;3;Zürich, Auzelg (Wds);20;;;773;VBG;261;Zürich;ZH;*;;;;685'338;252'417;425;▲;▲
8591050;85;91050;5;Zürich, Auzelg Ost;18;;;849;VBZ;261;Zürich;ZH;*;*;;;685'546;252'010;432;▲;▲
8591052;85;91052;1;Zürich, Bäckeranlage;20;;;849;VBZ;261;Zürich;ZH;*;*;;;681'880;248'065;409;▲;▲
8591068;85;91068;7;Zürich, Bändliweg;17;;;849;VBZ;261;Zürich;ZH;*;*;;;678'994;250'030;397;▲;▲
8591051;85;91051;3;Zürich, Bachmattstrasse;23;;;849;VBZ;261;Zürich;ZH;*;*;;;678'857;249'202;402;▲;▲
8591053;85;91053;9;Zürich, Bad Allenmoos;21;;;849;VBZ;261;Zürich;ZH;*;*;;;682'963;251'145;456;▲;▲
8587348;85;87348;9;Zürich, Bahnhofplatz/HB;23;;;849;VBZ;261;Zürich;ZH;*;*;;;683'125;247'961;408;▲;▲
8587349;85;87349;7;Zürich, Bahnhofquai/HB;22;;;849;VBZ;261;Zürich;ZH;*;*;;;683'306;247'999;408;▲;▲
8591067;85;91067;9;Zürich, Bahnhofstrasse/HB;25;;;849;VBZ;261;Zürich;ZH;*;*;;;683'172;247'886;408;▲;▲
8591070;85;91070;3;Zürich, Baslerstrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;679'393;249'191;401;▲;▲
8591071;85;91071;1;Zürich, Beckenhof;17;;;849;VBZ;261;Zürich;ZH;*;*;;;683'198;248'723;428;▲;▲
8576193;85;76193;2;Zürich, Bellevue;16;;;849;VBZ;261;Zürich;ZH;*;*;;;683'577;246'839;408;▲;▲
8519496;85;19496;9;Zürich, Bellevue (Vzw Ost);26;;;849;VBZ;261;Zürich;ZH;*;;;;683'627;246'803;408;▲;▲
8519497;85;19497;7;Zürich, Bellevue (Vzw West);27;;;849;VBZ;261;Zürich;ZH;*;;;;683'521;246'834;407;▲;▲
8591072;85;91072;9;Zürich, Berghaldenstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;686'983;245'933;602;▲;▲
8591073;85;91073;7;Zürich, Berninaplatz;20;;;849;VBZ;261;Zürich;ZH;*;*;;;683'731;250'905;462;▲;▲
8591074;85;91074;5;Zürich, Bernoulli-Häuser;24;;;849;VBZ;261;Zürich;ZH;*;*;;;680'787;249'766;401;▲;▲
8591075;85;91075;2;Zürich, Bertastrasse;20;;;849;VBZ;261;Zürich;ZH;*;*;;;681'204;247'528;415;▲;▲
8591076;85;91076;0;Zürich, Berufswahlschule;24;;;849;VBZ;261;Zürich;ZH;*;*;;;682'629;250'971;465;▲;▲
8591077;85;91077;8;Zürich, Besenrainstrasse;24;;;849;VBZ;261;Zürich;ZH;*;*;;;682'307;244'418;431;▲;▲
8591078;85;91078;6;Zürich, Bethanien;17;;;849;VBZ;261;Zürich;ZH;*;*;;;684'317;248'418;520;▲;▲
8591079;85;91079;4;Zürich, Bezirksgebäude;22;;;849;VBZ;261;Zürich;ZH;*;*;;;682'089;247'605;411;▲;▲
8591082;85;91082;8;Zürich, Billoweg;16;;;849;VBZ;261;Zürich;ZH;*;*;;;682'609;245'088;413;▲;▲
8591824;85;91824;3;Zürich, Binz;12;;;849;VBZ;261;Zürich;ZH;*;*;;;681'560;246'352;422;▲;▲
8591084;85;91084;4;Zürich, Binz Center;19;;;849;VBZ;261;Zürich;ZH;*;*;;;681'012;246'226;431;▲;▲
8591085;85;91085;1;Zürich, Birch-/Glatttalstrasse;30;;;849;VBZ;261;Zürich;ZH;*;*;;;683'560;253'545;443;▲;▲
8591086;85;91086;9;Zürich, Birchdörfli;19;;;849;VBZ;261;Zürich;ZH;*;*;;;682'418;251'320;463;▲;▲
8591087;85;91087;7;Zürich, Bircher-Benner;22;;;849;VBZ;261;Zürich;ZH;*;*;;;685'050;247'821;531;▲;▲
8591088;85;91088;5;Zürich, Birchstrasse;20;;;849;VBZ;261;Zürich;ZH;*;*;;;682'806;251'938;440;▲;▲
8591089;85;91089;3;Zürich, Bleulerstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;685'609;244'653;462;▲;▲
8591090;85;91090;1;Zürich, Blumenfeldstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;680'384;253'139;449;▲;▲
8591091;85;91091;9;Zürich, Bocklerstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;685'199;250'811;455;▲;▲
8591092;85;91092;7;Zürich, Bollingerweg;20;;;849;VBZ;261;Zürich;ZH;*;*;;;682'959;252'078;440;▲;▲
8591094;85;91094;3;Zürich, Botanischer Garten;26;;;849;VBZ;261;Zürich;ZH;*;*;;;684'550;245'991;421;▲;▲
8591095;85;91095;0;Zürich, Brandschenkestrasse;27;;;849;VBZ;261;Zürich;ZH;*;*;;;682'706;247'080;411;▲;▲
8591096;85;91096;8;Zürich, Breitensteinstrasse;27;;;849;VBZ;261;Zürich;ZH;*;*;;;681'493;249'818;406;▲;▲
8591097;85;91097;6;Zürich, Bristenstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;679'158;249'334;400;▲;▲
8591098;85;91098;4;Zürich, Brunau/Mutschellenstr.;30;;;849;VBZ;261;Zürich;ZH;*;*;;;682'238;245'492;429;▲;▲
8591100;85;91100;8;Zürich, Brunaustrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;682'620;245'607;419;▲;▲
8591101;85;91101;6;Zürich, Bucheggplatz;20;;;849;VBZ;261;Zürich;ZH;*;*;;;682'635;250'308;472;▲;▲
8519498;85;19498;5;Zürich, Bucheggplatz (Wds);26;;;849;VBZ;261;Zürich;ZH;*;;;;682'653;250'236;471;▲;▲
8591102;85;91102;4;Zürich, Buchholz;16;;;849;VBZ;261;Zürich;ZH;*;*;;;686'879;246'201;596;▲;▲
8591103;85;91103;2;Zürich, Buhnstrasse;19;;;849;VBZ;261;Zürich;ZH;*;*;;;683'025;252'965;448;▲;▲
8591104;85;91104;0;Zürich, Burgwies;16;;;849;VBZ;261;Zürich;ZH;*;*;;;685'612;245'859;451;▲;▲
8591106;85;91106;5;Zürich, Butzenstrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;682'499;243'968;439;▲;▲
8591093;85;91093;5;Zürich, Börsenstrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;683'170;246'953;409;▲;▲
8591105;85;91105;7;Zürich, Bürkliplatz;19;;;849;VBZ;261;Zürich;ZH;*;*;;;683'217;246'804;408;▲;▲
8591107;85;91107;3;Zürich, Carl-Spitteler-Strasse;30;;;849;VBZ;261;Zürich;ZH;*;*;;;686'724;245'909;585;▲;▲
8588078;85;88078;1;Zürich, Central;15;;;849;VBZ;261;Zürich;ZH;*;*;;;683'473;247'922;408;▲;▲
8519499;85;19499;3;Zürich, Central (Vzw);21;;;849;VBZ;261;Zürich;ZH;*;;;;683'370;247'929;409;▲;▲
8591108;85;91108;1;Zürich, Chaletweg;17;;;849;VBZ;261;Zürich;ZH;*;*;;;682'456;251'969;441;▲;▲
8591109;85;91109;9;Zürich, Chinagarten;19;;;849;VBZ;261;Zürich;ZH;*;*;;;684'189;245'449;411;▲;▲
8591110;85;91110;7;Zürich, Dammweg;15;;;849;VBZ;261;Zürich;ZH;*;*;;;682'130;249'198;404;▲;▲
8591111;85;91111;5;Zürich, Dangelstrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;682'484;243'205;457;▲;▲
8503084;85;3084;1;Zürich, Dolder;14;;;164;DBZ;261;Zürich;ZH;*;*;;;685'789;247'550;606;▲;▲
8591112;85;91112;3;Zürich, Dorflinde;17;;;849;VBZ;261;Zürich;ZH;*;*;;;683'792;251'328;441;▲;▲
8591113;85;91113;1;Zürich, Dreispitz;17;;;849;VBZ;261;Zürich;ZH;*;*;;;685'173;251'721;428;▲;▲
8591114;85;91114;9;Zürich, Dreiwiesen;18;;;849;VBZ;261;Zürich;ZH;*;*;;;685'864;248'176;608;▲;▲
8591115;85;91115;6;Zürich, Drusbergstrasse;23;;;849;VBZ;261;Zürich;ZH;*;*;;;686'135;246'125;538;▲;▲
8591116;85;91116;4;Zürich, Dunkelhölzli;20;;;849;VBZ;261;Zürich;ZH;*;*;;;677'876;249'185;435;▲;▲
8591118;85;91118;0;Zürich, Einfangstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;681'072;252'209;463;▲;▲
8576194;85;76194;0;Zürich, Elektrowatt;19;;;849;VBZ;261;Zürich;ZH;*;*;;;683'978;245'811;415;▲;▲
8591119;85;91119;8;Zürich, Englischviertelstrasse;30;;;849;VBZ;261;Zürich;ZH;*;*;;;684'564;246'813;432;▲;▲
8580522;85;80522;6;Zürich, Escher-Wyss-Platz;25;;;801;PAG;261;Zürich;ZH;*;*;;;681'825;249'450;408;▲;▲
8591121;85;91121;4;Zürich, Eschergutweg;20;;;849;VBZ;261;Zürich;ZH;*;*;;;681'035;250'048;444;▲;▲
8591124;85;91124;8;Zürich, Ettenfeld;17;;;849;VBZ;261;Zürich;ZH;*;*;;;684'128;253'337;434;▲;▲
8591120;85;91120;6;Zürich, EPI-Klinik;18;;;849;VBZ;261;Zürich;ZH;*;*;;;685'536;244'816;459;▲;▲
8591122;85;91122;2;Zürich, ETH Hönggerberg;23;;;849;VBZ;261;Zürich;ZH;*;*;;;680'689;251'423;525;▲;▲
8591123;85;91123;0;Zürich, ETH/Universitätsspital;30;;;849;VBZ;261;Zürich;ZH;*;*;;;683'847;247'909;454;▲;▲
8591125;85;91125;5;Zürich, Fabrik am Wasser;24;;;849;VBZ;261;Zürich;ZH;*;*;;;680'550;250'017;400;▲;▲
8590318;85;90318;7;Zürich, Farbhof;15;;;849;VBZ;261;Zürich;ZH;*;*;;;678'561;249'443;399;▲;▲
8519500;85;19500;8;Zürich, Farbhof (Wds);21;;;849;VBZ;261;Zürich;ZH;*;;;;678'598;249'364;399;▲;▲
8576197;85;76197;3;Zürich, Feldeggstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;684'112;246'115;415;▲;▲
8591126;85;91126;3;Zürich, Fellenbergstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;679'282;247'739;422;▲;▲
8591127;85;91127;1;Zürich, Felsenrainstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;683'513;252'364;436;▲;▲
8591128;85;91128;9;Zürich, Fernsehstudio;21;;;849;VBZ;261;Zürich;ZH;*;*;;;684'752;252'536;423;▲;▲
8591129;85;91129;7;Zürich, Fernsehstudio/WTC;25;;;849;VBZ;261;Zürich;ZH;*;*;;;684'602;252'509;425;▲;▲
8591130;85;91130;5;Zürich, Feusisbergli;20;;;849;VBZ;261;Zürich;ZH;*;*;;;677'940;249'906;422;▲;▲
8591131;85;91131;3;Zürich, Fischerweg;18;;;849;VBZ;261;Zürich;ZH;*;*;;;681'045;249'748;401;▲;▲
8591132;85;91132;1;Zürich, Flobotstrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;685'287;248'363;600;▲;▲
8591134;85;91134;7;Zürich, Flurstrasse;19;;;849;VBZ;261;Zürich;ZH;*;*;;;679'540;248'366;409;▲;▲
8591133;85;91133;9;Zürich, Flühgasse;17;;;849;VBZ;261;Zürich;ZH;*;*;;;685'444;245'016;458;▲;▲
8591136;85;91136;2;Zürich, Frankental;18;;;849;VBZ;261;Zürich;ZH;*;*;;;678'706;251'065;431;▲;▲
8519501;85;19501;6;Zürich, Frankental (Wds);24;;;849;VBZ;261;Zürich;ZH;*;;;;678'740;251'007;429;▲;▲
8591137;85;91137;0;Zürich, Freiestrasse;20;;;849;VBZ;261;Zürich;ZH;*;*;;;684'933;246'381;451;▲;▲
8591138;85;91138;8;Zürich, Freihofstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;680'098;248'585;408;▲;▲
8591140;85;91140;4;Zürich, Friedackerstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;684'126;251'166;447;▲;▲
8591141;85;91141;2;Zürich, Friedhof Eichbühl;25;;;849;VBZ;261;Zürich;ZH;*;*;;;678'223;248'521;449;▲;▲
8591142;85;91142;0;Zürich, Friedhof Enzenbühl;26;;;849;VBZ;261;Zürich;ZH;*;*;;;686'259;245'085;512;▲;▲
8591143;85;91143;8;Zürich, Friedhof Hönggerberg;28;;;849;VBZ;261;Zürich;ZH;*;*;;;679'664;251'438;526;▲;▲
8591144;85;91144;6;Zürich, Friedhof Schwandenholz;30;;;849;VBZ;261;Zürich;ZH;*;*;;;682'937;252'863;449;▲;▲
8591145;85;91145;3;Zürich, Friedhof Sihlfeld;25;;;849;VBZ;261;Zürich;ZH;*;*;;;680'979;247'786;413;▲;▲
8591146;85;91146;1;Zürich, Friedhof Uetliberg;26;;;849;VBZ;261;Zürich;ZH;*;*;;;680'228;245'860;523;▲;▲
8591147;85;91147;9;Zürich, Friedhof Witikon;24;;;849;VBZ;261;Zürich;ZH;*;*;;;687'945;246'263;623;▲;▲
8591148;85;91148;7;Zürich, Friedrichstrasse;24;;;849;VBZ;261;Zürich;ZH;*;*;;;685'327;250'961;440;▲;▲
8591149;85;91149;5;Zürich, Friesenberg;19;;;849;VBZ;261;Zürich;ZH;*;*;;;680'778;246'488;443;▲;▲
8591150;85;91150;3;Zürich, Friesenberghalde;24;;;849;VBZ;261;Zürich;ZH;*;*;;;680'360;246'130;487;▲;▲
8591151;85;91151;1;Zürich, Friesenbergstrasse;26;;;849;VBZ;261;Zürich;ZH;*;*;;;680'562;246'238;466;▲;▲
8591152;85;91152;9;Zürich, Frohburg;16;;;849;VBZ;261;Zürich;ZH;*;*;;;684'840;250'987;449;▲;▲
8591153;85;91153;7;Zürich, Fronwald;16;;;849;VBZ;261;Zürich;ZH;*;*;;;680'845;252'902;454;▲;▲
8591154;85;91154;5;Zürich, Frymannstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;681'665;243'259;434;▲;▲
8576199;85;76199;9;Zürich, Fröhlichstrasse;23;;;849;VBZ;261;Zürich;ZH;*;*;;;684'486;245'526;415;▲;▲
8591135;85;91135;4;Zürich, Förrlibuckstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;681'427;249'602;402.000;▲;▲
8591155;85;91155;2;Zürich, Geeringstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;678'622;252'036;501;▲;▲
8591225;85;91225;3;Zürich, Genossenschaftsstrasse;30;;;849;VBZ;261;Zürich;ZH;*;*;;;684'804;252'206;425;▲;▲
8591156;85;91156;0;Zürich, Germaniastrasse;23;;;849;VBZ;261;Zürich;ZH;*;*;;;684'105;249'093;565;▲;▲
8591158;85;91158;6;Zürich, Giblenstrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;679'044;251'629;506;▲;▲
8591159;85;91159;4;Zürich, Glattwiesen;19;;;849;VBZ;261;Zürich;ZH;*;*;;;686'289;250'715;435;▲;▲
8591160;85;91160;2;Zürich, Glaubtenstrasse;23;;;849;VBZ;261;Zürich;ZH;*;*;;;681'558;252'037;462;▲;▲
8595899;85;95899;1;Zürich, Glaubtenstrasse Nord;28;;;849;VBZ;261;Zürich;ZH;*;*;;;681'581;252'110;461;▲;▲
8591161;85;91161;0;Zürich, Glaubtenstrasse Süd;27;;;849;VBZ;261;Zürich;ZH;*;*;;;681'510;251'988;466;▲;▲
8591162;85;91162;8;Zürich, Glockenacker;20;;;849;VBZ;261;Zürich;ZH;*;*;;;687'680;246'218;615;▲;▲
8591163;85;91163;6;Zürich, Goldackerweg;20;;;849;VBZ;261;Zürich;ZH;*;*;;;679'251;247'313;441;▲;▲
8591164;85;91164;4;Zürich, Goldauerstrasse;23;;;849;VBZ;261;Zürich;ZH;*;*;;;683'928;248'969;517;▲;▲
8502572;85;2572;6;Zürich, Goldbrunnenplatz;24;;;801;PAG;261;Zürich;ZH;*;*;;;681'216;247'162;421;▲;▲
8591165;85;91165;1;Zürich, Grimselstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;679'391;248'991;405;▲;▲
8591166;85;91166;9;Zürich, Grossmannstrasse;24;;;849;VBZ;261;Zürich;ZH;*;*;;;680'867;249'928;404;▲;▲
8591083;85;91083;6;Zürich, Grubenstrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;681'058;246'331;430;▲;▲
8591167;85;91167;7;Zürich, Grünaustrasse;21;;;849;VBZ;261;Zürich;ZH;*;*;;;679'313;249'909;398;▲;▲
8576242;85;76242;7;Zürich, Grünwald;16;;;849;VBZ;261;Zürich;ZH;*;*;;;678'824;252'366;408;▲;▲
8591168;85;91168;5;Zürich, Guggachstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;683'157;250'015;478;▲;▲
8591170;85;91170;1;Zürich, Gutstrasse;18;;;849;VBZ;261;Zürich;ZH;*;*;;;680'622;247'344;420;▲;▲
8591169;85;91169;3;Zürich, Güterbahnhof;20;;;849;VBZ;261;Zürich;ZH;*;*;;;681'658;248'282;408;▲;▲
8591171;85;91171;9;Zürich, Hadlaubstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;684'002;249'003;538;▲;▲
8591172;85;91172;7;Zürich, Hagenholz;17;;;849;VBZ;261;Zürich;ZH;*;*;;;684'289;252'110;426;▲;▲
8591173;85;91173;5;Zürich, Haldenbach;18;;;849;VBZ;261;Zürich;ZH;*;*;;;683'803;248'310;471;▲;▲
8591174;85;91174;3;Zürich, Haldenegg;17;;;849;VBZ;261;Zürich;ZH;*;*;;;683'512;248'234;431;▲;▲
8591175;85;91175;0;Zürich, Hallenbad Oerlikon;26;;;849;VBZ;261;Zürich;ZH;*;*;;;684'320;251'699;426;▲;▲
8591176;85;91176;8;Zürich, Hardhof;15;;;849;VBZ;261;Zürich;ZH;*;*;;;679'935;250'042;398;▲;▲
8591177;85;91177;6;Zürich, Hardplatz;17;;;849;VBZ;261;Zürich;ZH;*;*;;;681'244;248'502;407;▲;▲
8519502;85;19502;4;Zürich, Hardplatz (Wds);23;;;849;VBZ;261;Zürich;ZH;*;;;;681'340;248'480;407;▲;▲
8591178;85;91178;4;Zürich, Hardturm;16;;;849;VBZ;261;Zürich;ZH;*;*;;;680'469;249'806;401;▲;▲
8519503;85;19503;2;Zürich, Hardturm (Vzw);22;;;849;VBZ;261;Zürich;ZH;*;;;;680'533;249'788;400;▲;▲
8519504;85;19504;0;Zürich, Hardturm (Wds);22;;;849;VBZ;261;Zürich;ZH;*;;;;680'410;249'822;401;▲;▲
8591179;85;91179;2;Zürich, Hardturm-Steg;21;;;849;VBZ;261;Zürich;ZH;*;*;;;681'138;249'886;404;▲;▲
8591180;85;91180;0;Zürich, Hedwigsteig;19;;;849;VBZ;261;Zürich;ZH;*;*;;;685'092;246'119;446;▲;▲
8591181;85;91181;8;Zürich, Heerenwiesen;20;;;849;VBZ;261;Zürich;ZH;*;*;;;685'874;251'055;428;▲;▲
8591182;85;91182;6;Zürich, Hegianwandweg;21;;;849;VBZ;261;Zürich;ZH;*;*;;;680'958;245'606;477;▲;▲
8576241;85;76241;9;Zürich, Heizenholz;18;;;849;VBZ;261;Zürich;ZH;*;*;;;678'887;251'801;408;▲;▲
8591183;85;91183;4;Zürich, Helmhaus;16;;;849;VBZ;261;Zürich;ZH;*;*;;;683'435;247'168;409;▲;▲
8591184;85;91184;2;Zürich, Helvetiaplatz;21;;;849;VBZ;261;Zürich;ZH;*;*;;;682'071;247'848;411;▲;▲
8591185;85;91185;9;Zürich, Herbstweg;17;;;849;VBZ;261;Zürich;ZH;*;*;;;685'010;251'467;431;▲;▲
8591186;85;91186;7;Zürich, Herdernstrasse;22;;;849;VBZ;261;Zürich;ZH;*;*;;;680'835;248'773;406;▲;▲
8596008;85;96008;8;Zürich, Hermetschloo;20;;;849;VBZ;261;Zürich;ZH;*;*;;;678'158;249'773;397;▲;▲
8591187;85;91187;5;Zürich, Hertensteinstrasse;26;;;849;VBZ;261;Zürich;ZH;*;*;;;683'367;253'039;446;▲;▲
8591188;85;91188;3;Zürich, Herzogenmühlestrasse;28;;;849;VBZ;261;Zürich;ZH;*;*;;;685'596;251'364;429;▲;▲
8591189;85;91189;1;Zürich, Heubeeriweg;19;;;849;VBZ;261;Zürich;ZH;*;*;;;685'027;248'479;613;▲;▲
8591190;85;91190;9;Zürich, Heuried;15;;;849;VBZ;261;Zürich;ZH;*;*;;;680'646;247'056;427;▲;▲
8519505;85;19505;7;Zürich, Heuried (Vzw);21;;;849;VBZ;261;Zürich;ZH;*;;;;680'603;247'051;428;▲;▲
8519506;85;19506;5;Zürich, Heuried (Wds);21;;;849;VBZ;261;Zürich;ZH;*;;;;680'624;247'054;427;▲;▲
8591191;85;91191;7;Zürich, Himmeri;15;;;849;VBZ;261;Zürich;ZH;*;*;;;683'007;252'700;452;▲;▲
8591192;85;91192;5;Zürich, Hinterbergstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;684'325;248'242;512;▲;▲
8591193;85;91193;3;Zürich, Hirschwiesenstrasse;27;;;849;VBZ;261;Zürich;ZH;*;*;;;683'382;250'495;474;▲;▲
8591194;85;91194;1;Zürich, Hirzenbach;18;;;849;VBZ;261;Zürich;ZH;*;*;;;686'996;250'909;428;▲;▲
8591196;85;91196;6;Zürich, Hofstrasse;18;;;849;VBZ;261;Zürich;ZH;*;*;;;684'809;247'554;490;▲;▲
8591197;85;91197;4;Zürich, Hohenklingensteig;25;;;849;VBZ;261;Zürich;ZH;*;*;;;679'379;250'590;419;▲;▲
8591200;85;91200;6;Zürich, Holzerhurd;18;;;849;VBZ;261;Zürich;ZH;*;*;;;679'829;253'093;449;▲;▲
8591202;85;91202;2;Zürich, Hottingerplatz;22;;;849;VBZ;261;Zürich;ZH;*;*;;;684'275;247'113;430;▲;▲
8591203;85;91203;0;Zürich, Hubertus;16;;;849;VBZ;261;Zürich;ZH;*;*;;;680'115;247'879;413;▲;▲
8576263;85;76263;3;Zürich, Hungerbergstrasse;25;;;849;VBZ;261;Zürich;ZH;*;*;;;680'187;252'827;408;▲;▲
8591195;85;91195;8;Zürich, Höfliweg;16;;;849;VBZ;261;Zürich;ZH;*;*;;;681'002;246'898;426;▲;▲
8591198;85;91198;2;Zürich, Hölderlinsteig;22;;;849;VBZ;261;Zürich;ZH;*;*;;;685'082;246'850;475;▲;▲
8591199;85;91199;0;Zürich, Hölderlinstrasse;24;;;849;VBZ;261;Zürich;ZH;*;*;;;684'931;246'710;456;▲;▲
8591201;85;91201;4;Zürich, Hönggerberg;19;;;849;VBZ;261;Zürich;ZH;*;*;;;680'470;251'004;519;▲;▲
8576198;85;76198;1;Zürich, Höschgasse;18;;;849;VBZ;261;Zürich;ZH;*;*;;;684'278;245'837;415;▲;▲
8591204;85;91204;8;Zürich, Hügelstrasse;20;;;849;VBZ;261;Zürich;ZH;*;*;;;682'222;245'869;420;▲;▲
8591205;85;91205;5;Zürich, Hürlimannplatz;22;;;849;VBZ;261;Zürich;ZH;*;*;;;682'177;246'594;425;▲;▲
8591206;85;91206;3;Zürich, Hürstholz;17;;;849;VBZ;261;Zürich;ZH;*;*;;;681'820;252'351;446;▲;▲
8591207;85;91207;1;Zürich, Im Ebnet;16;;;849;VBZ;261;Zürich;ZH;*;*;;;683'382;253'969;461;▲;▲
8591208;85;91208;9;Zürich, Im Gut;14;;;849;VBZ;261;Zürich;ZH;*;*;;;680'414;247'520;417;▲;▲
8591209;85;91209;7;Zürich, Im Hagacker;19;;;849;VBZ;261;Zürich;ZH;*;*;;;680'764;245'930;472;▲;▲
8591210;85;91210;5;Zürich, Im Hüsli;16;;;849;VBZ;261;Zürich;ZH;*;*;;;681'188;242'485;475;▲;▲
8591211;85;91211;3;Zürich, Im Klösterli;20;;;849;VBZ;261;Zürich;ZH;*;*;;;685'952;248'823;596;▲;▲
8591212;85;91212;1;Zürich, Im Walder;17;;;849;VBZ;261;Zürich;ZH;*;*;;;685'817;244'761;469;▲;▲
8591213;85;91213;9;Zürich, Im Wingert;18;;;849;VBZ;261;Zürich;ZH;*;*;;;680'785;250'618;530;▲;▲
8591214;85;91214;7;Zürich, In der Ey;17;;;849;VBZ;261;Zürich;ZH;*;*;;;679'534;247'022;440;▲;▲
8591215;85;91215;4;Zürich, Juchhof;15;;;849;VBZ;261;Zürich;ZH;*;*;;;678'226;250'251;395;▲;▲
